Id,SpotId,UserId,UserName,Stars,Goods,Year,Month,Day,Hour,Minute,Second,CommentData,PhotoUrl1,PhotoUrl2,PhotoUrl3
34,17,-1,"薇Sun",4,29,2016,3,25,12,9,23,"特别期待的一个展之前在微博了解到teamlab团队特别惊喜各种灯光数字影音技术通过不同的呈现方式让人体验不一样的科技美东京新开的ginzasix里的电子瀑布好像也是他们做的还给一家餐厅sagaya做了特效景观世界范围的各种show更是让人心动今年在北京跟深圳两个城市都有展深圳的宣传以大展点多取胜避开节假日周内早上去还是有不错的观赏体验的最爱第一个天灯展跟小而美的蜷川实花风儿童互动区也超有爱特别适合带小朋友来玩玩乐乐整体好评","http://qcloud.dpfile.com/pc/H_vi2zCw-EXLJ09Y3LqcnKm58HbGqe5g59vgVVhqkcM8pRvoAnkNNOBUv9miXgwE.jpg","http://qcloud.dpfile.com/pc/k1X2HHXzsnt7gtDDY9C314KuqjyPtp5Nn2oX4-dbEsSbKszcYV1MkjE7c1q3PfnD.jpg","http://qcloud.dpfile.com/pc/-nAREgn7mKHPXAeFMn2KPhnpUbCRFCAy8vGU8_b0sdwh8ta1TbMUc98hxtu-DcaE.jpg"
35,18,-1,"银河招财喵",5,99,2016,10,9,20,29,11,"很棒的艺术展，和朋友是周日上午去的，一开门就进场，没找到人还是挺多…估计只有工作日会好一点把～带正脸的照片就不po了～po几张剪影。有会摄影的朋友是在太棒了～给还没去的人朋友提几点建议哟！1、有条件的话，用相机拍，因为里面的展出其实就是利用灯光做出效果。所以用手机很难拍的好，会有噪点。2、路线是不可逆的，其实展馆不大，只有几个景。如果拍的快可能1小时就搞定。我们拍了2.5小时。都是每个馆待了很久慢慢拍的，因为它灯光效果会一直变化，所以我们会一直等待，直到拍到满意。3、千万别穿花色的衣服，最好是白色，其次黑色。纯一点的，素一点的。灯光的花才有效果。","http://qcloud.dpfile.com/pc/2G_wNwNtYgMBjKi448KMMLd6cm8b0ESeJWh6kptVaSlG6wZ6NHJAa5YBgmMlCVle.jpg","http://qcloud.dpfile.com/pc/42-bfE7xFmd2o27jtrujlQD_GAAI3yzFA26ytE4mrhANTTDZL0HoDLjOETLfGISA.jpg","http://qcloud.dpfile.com/pc/dB8yTGDqvVmKxfPUDKuGttPaYzCQkLa7CMz1xxzy-c0mrdpyrQ-W6_IjgVHov8Qx.jpg"
36,18,-1,"能力者『721』",5,9,2017,10,16,17,35,5,"请原谅我的姗姗来迟。其实早在上半年就已经关注这个艺术展很久了，但是直到今天才有幸去观赏到这样奇幻的teamlab。在此先说一句，还没去过的小伙伴们，赶快去吧。不要错过了，因为11月底就要结束了…以后再想看就没有了。门票节假日也才229，平时不是节假日才199。学生票好像还有优惠。不禁感叹。深圳真的是紧跟潮流走在前面的一个城市。四大一线城市之一的名号，果然不是盖的。对了，相比较之前，好像这次国庆节中秋节，趁着假期又增加了一些新的场景。去过的小伙伴，还可以二刷，三刷，无限刷…温馨提示，去这里最好是穿白色或者黑色纯色的衣服，因为拍照好看啊，最好是与会拍照的人同行，因为拍照好看啊😂😂毕竟看过也就看过了。唯有拍一张美美的照片。在此留下自己的足迹。才是最美好生活的记录。","http://qcloud.dpfile.com/pc/q41rp0cs3ysn2XO8dx-Zwgc1Fw5NOdL7wwlpRw_SaECWnKuLdnD6M2uk6nzsOz-G.jpg","http://qcloud.dpfile.com/pc/jDu9L-ejGYTB1cnP_Udm61rIgzK6l9PGngiZOXlD6_5KuoPChYym00jeS3a2KeBM.jpg","http://qcloud.dpfile.com/pc/7ZdoePmbOns8idpd3OyuCgUL8V3Clavr-C2urGWIfOyS4U933QNzHAS4vy8rXJgr.jpg"
37,19,-1,"哆哆爱吃肉",3,2,2017,5,3,11,4,37,"(⁎⚈᷀᷁ᴗ⚈᷀᷁⁎)🆒🆒🆒🆒🆒🍖🍖🍖🍖哆哆来teamlab.🍖🍖🍖🍖❤标题是:▶️被誉为全球“十大必看展厅之一”.登陆深圳欢乐海岸啦.▶️展厅就在椭圆外星球喷泉的位置.▶️推广做得很不错.好多慕名而来(哆哆也素).▶️参观时间上还是要自己把控噢.▶️哆哆真心觉得工作日也是好多人呐.(*￣m￣)●ฅ门票还是稍贵了些呢.●ฅ工作日票价199.●ฅ周六日票价229.tips:①展厅里面是没有toilet.✔️②全程不允许逆行.✔️③没有储藏柜.记得轻便上阵噢.✔️④全程禁止使用闪光灯.自拍杆.三脚架✔️➰➰各式主题的灯光视觉效果冲击.➰➰➰➰手机拍照的呈相效果也很赞噢.➰➰➰➰所以不用愁一定要相机什么的.➰➰🌀展厅有三层.🌀1楼跟3楼主要是互动区域.🌀2楼是摄影最佳主题.👁‍🗨验票之后第一个出展的就是👁‍🗨无数个悬挂在天花板的吊灯.地板是镜面.墙壁是镜面.👁‍🗨(女性同胞穿裙子的要记得打底噢.真心很明显..allalall.)👁‍🗨吊灯的灯光不断的变化.变幻.👁‍🗨忍不住拿起手机相机...👁‍🗨想留下这些美妙的时光.👁‍🗨还有一个印象深刻的展厅是水晶宇宙.👁‍🗨入场门口可以扫描二维码.进入一个小程序.👁‍🗨按下自己喜欢的星系.👁‍🗨水晶光线就会变幻成你想看的星球色调.👁‍🗨互动也不错.","http://qcloud.dpfile.com/pc/ghyk6XXO3NH9TwF_mcVTRFmHvUpUAHNkgyUAv4ZaudRqnRAGcIkOnObINY764SDc.jpg","http://qcloud.dpfile.com/pc/2dOxQpW-y5rik1txmngTVnHeBhIlEozFzHVCvRslS68eGeuT8sWVTp7qNapeHN4e.jpg","http://qcloud.dpfile.com/pc/jCjuAljbvm6F9HhLHxux0X1wodHE4gxuuhMASyTjeGYcAE3YqM-xeDCkgZL-QpPt.jpg"
38,19,-1,"小漏只想做个暖暖哒人",4,1,2017,9,7,19,22,41,"深圳行最吸引我的一站🍀🍀🍀里面的灯光秀真的超震撼，如果人少的话可以去拍艺术写真～在当天，有一个带着精灵耳朵的妹子就在那边取景，真的好美呐～好了接着让我说说印象最深的几个场馆🍁绘画馆，在这个场馆里，大家可以领取纸张，在专门设置的小台子上🎨，画完的画会投影到大屏幕上，并且开始运动起来～这样的设计让很多人都重拾画笔，参与了进来！我画了一个阿狸水母，男朋友画了一个蓝翔卡车～玩得十分开心。🍁其次是有一个天旋地转的馆，6面投影随着音乐的节奏开始变动旋转，让身处期中的观众感受到了天旋地转的感觉。也不禁感叹宇宙运转的神秘与奥妙。🍁最后是一个花园世界，会出现形形色色的花，此刻，人和花融为一天，让我感受到了人与自然的和谐美～～总之，这个场馆我以为它的特效，和理念都落实的很好～但是门票略贵，场馆人过多，对于来拍照的可能会有些遗憾～～","http://qcloud.dpfile.com/pc/L6IAK4QjOji-sYwQke9hsgD55B48SUoJEbcJl47FG5fLCnwDKi-MOVwCi-2Wuecj.jpg","http://qcloud.dpfile.com/pc/QUo3WDqXJ4ibfquS8sBKzrc8219iBuaIiBlvQv-9qedFo3rNZV55f7HuMJH-ZOH3.jpg","http://qcloud.dpfile.com/pc/CDbQ5BGis0yvQKdd6F91o-YqGM7mBSqvAAX3kkevR4EVFaGq28O-dCV-0yN51zlo.jpg"
39,20,-1,"胡歌的小情人",4,15,2017,6,25,11,57,56,"🌞🌞🌞友圈里有人评论了，只值得80元，这个我举双手同意。周末229元确实太贵了，月底锦绣中华万磁王的见面会最低都200，看一场这个不如看音乐节我们的万磁王。第一个和最后一个展览都是比较不错的，都是灯光的主题，还有一个是看灯光秀的，比较简短，但是音乐好听，氛围还可以。建议工作日去，周末都是人，取景拍照都很不方便，工作日早上人最少，整个场都是你的。团购比现场便宜几块钱。","http://qcloud.dpfile.com/pc/eW3D3TFkkMt2toS5veJjeYxLIs4ObtsB5-tBqfoiwtLJUnO9iiwE7qh2R1HlLkY7.jpg","http://qcloud.dpfile.com/pc/xV6bYDaiWaPs6PgjZNcvW1fgQOEgPuPmQX-O5Vae3ILEkKuruj4jMqhwzWqGFK3M.jpg","http://qcloud.dpfile.com/pc/dzVy_JXNACHmYQqIuWS2azNzPrg9Uy8JLQZbABImRzvA8VDWLu28Ts-nco2FQSk_.jpg"
40,20,-1,"MichelleMichellegogogo",5,14,2016,3,19,13,51,40,"功課沒有做得很充足，臨時叫朋友去的。。。他不是很熱愛拍照的人，而且也不是很感興趣。。。所以吃完東西過去再要冒著太陽排隊一個鍾就脾氣和精神狀態不佳。。。拍的照片很少，滿意的人物照片也就就幾張。。。言歸正傳，整體來說來說很值得，看過很多展覽，這個算值回票價的。記得帶學生卡160，微信買票比較快。最好穿白色衣服，照片拍出來比較漂亮。雖說十幾個展館，但是值得拍的就是三四個，而且不能返回，所以看到喜歡的一定要拍夠，不要以為十幾個都能拍到。推薦第一個燈，花花的和動物移動走廊。但是第一個太多人了，很考验構圖技術，有單反最好，手機對焦很慢。重點是一定要帶一個有耐心原因拍照的朋友😂😂😂走下來差不多兩個鍾，身心疲倦😂😂😂","http://qcloud.dpfile.com/pc/lTn7sEldtNvO2f3h4NlFIUfN7oJb3R4SeBJmKkHxf0KxD7i2kM-BC_cjA8iaaz3Z.jpg","http://qcloud.dpfile.com/pc/WSzVeg_RZZ6VG-Yt5ZfjwmyG4so7y7DUHNCR8QUbfjMeNGc2cz3hUTNbsI_JQmjo.jpg","http://qcloud.dpfile.com/pc/ZTpFxfkAr5EH2Ja_qK4dOOR_GOsV6J9wjLWcAZ1N49bh9K36XsBnlamIzSWZaoAy.jpg"
41,21,-1,"liaoransweet",4,1,2017,5,14,9,42,18,"慕名而来，据说在中国只有北京和深圳有这个展览，而且看了图片也心动了。一圈下来，感觉很有创意，从拍照角度来看，可以拍，但估计大多数拍完的片子都差不多，加上人多的时候，可能更适合拍剪影。本以为周末人会很多，庆幸的是并没有怎么排队，但是限流，且拍照仍躲不开人。这里需要安检。年轻的服务女孩态度很好，不断的重复注意事项。说是14个区域，后来才知道区域并非是不同的地方，同一个地方也会有多个区域，就是不同的显示与体验和主题。14个区域，大体分为三类，一类是光影拍摄空间，比如带灯的与珠帘的，另一类是适合儿童的，画画(画完可以扫描到屏幕上)，点击图案会变化或消失，还有一类是冷色调的旋转抽象画。灯光的变幻与创意加上自己的想象与创意，就会拍出比较好看的照片。14个区域中有一个区域算是观影吧，看完后感觉眩晕，有不适的，最好停止观看。","http://qcloud.dpfile.com/pc/N37MnziXYxGKXdP2NY-yE4pW4wd-K3tP3vWctLzUVD0VTGCcgIQfDQuNdZk9qb77.jpg","http://qcloud.dpfile.com/pc/P5Eo-NxqbvEOWuM8wj8xEIxQMdbK_HZweojilJEIIRUzrGFfovg60ygJnDjamzQU.jpg","http://qcloud.dpfile.com/pc/B8oOG05sqtPeJogrrZ-rKBkiZ_xWwm7dk6kodMBYGE5B_m9GvzAmandS66lWRCnj.jpg"
42,21,-1,"活啊活啊",5,10,2017,3,22,21,19,1,"之前已经很多朋友来打卡了，据说人特别多，所以特意避开了暑假去看一看。不用怎么排队。天灯这个就很有意思，狭窄的空间，完美利用了镜面反射，毫无边际感。灯会集体变色，其实我个人还是偏爱黄灯，假装自己在清迈参加万人天灯吧。不太喜欢花的那个屋子，狭小的万花筒，其实拍照吧，见仁见智。反正我是很快闪了。立体放映厅很有趣，一个短片，超级科幻。感觉自己分分钟在接受能量传输，变身，特别有超体的感觉。其实我还蛮喜欢互动环节里的戳符号变成一个动物之神，还有月亮，太阳。堆积小人到云上下雨，太好玩了有木有！最后一个啥啥宇宙，一般般吧，时刻被提醒远离一万块一根的灯柱，以及很多人拍照的通道不给停留，那网上的图是怎么PO出来的。看在它这么好看和好玩，我还是没志气地给了五颗星…(╯﹏╰）","http://qcloud.dpfile.com/pc/mkr64Gb2KS4xa-CjT5Cm9GuGY9tkQF8aMx5JqpJIGYHEkKuruj4jMqhwzWqGFK3M.jpg","http://qcloud.dpfile.com/pc/SGIHdh28eF78O2c6l5NaM1_uOHLRv8UbQh3DtZSY4mUwakaVVbBGOedOcAjnsO3i.jpg","http://qcloud.dpfile.com/pc/3OJgaF5SBv0ejTtmLvkweGPRjX6UZik_Fkn6yMRikOcNTTDZL0HoDLjOETLfGISA.jpg"
43,22,-1,"丽_AKP",4,1,2017,12,6,9,26,26,"teamLab，被评为全球十大必看展览7月13日这一天跟朋友一起去欢乐海岸看这个艺术展，里面真的很适合拍照，不过人有点多，所以有部分照片里面都会有其他的游客入镜。下面我给大家介绍下最适合拍照的三个地方吧！第一站吊灯一进去就能看到很多吊灯，这些灯会时不时就换个颜色，四周、头顶、脚下都是镜子（穿裙子的女生记得在里面穿安全裤），然后整体非常有立体感，拍起来都很好看。周围的灯大家不要碰到，据说很贵，所以背包的朋友记住把包放在前面（进门的时候会有工作人员提醒）。第二站花墙这里的花的颜色和样子会不断变换，而且是四周转的，所以遇到好看的背景时就要快去站好拍照，如果错过了就只能等待或者另外找好看的背景了。（给你们个建议，最好穿白色或者浅色的衣服或裙子来，这样花瓣投影在衣服上会比较明显，也很好看）第三站水晶灯这里的灯也会不断地变化，分分钟钟拍出穿越的效果，过道处是不给停留拍照的（如果你在那里拍照，工作人员会一直过来提醒你的），但是这个地方是最适合拍照，如果你想在过道上拍建议人少的时候，毕竟堵在那里也不好，大家不要触碰LED灯，毕竟有电不安全。除了上面说的三个地方，里面还有可以画画，玩游戏的地方，很适合小朋友玩，然后这些地方还有很好看、很有趣的投影，也是很适合录小视频的。温馨提示：1、手机或者相机要有足够的内存，电量也要充足，最好带个充电宝。2、场内没有厕所，所以大家进场前可以先上完再进去，然后要少喝水。3、里面是不能逆行的，所以大家可以拍够了再前往下一个地方。4、里面光线较暗，大家走路的时候注意脚下的楼梯、门槛或斜坡。5、在里面不能饮食，不能喧哗。6、不能用闪光灯、自拍杆、三脚架。7、背包背在胸前。8、尽量选人少的时间去。teamLab舞动艺术展&未来游乐园【时间】2017年7月8日-11月30日10:00-22:00（最晚21:00入场）每个月最后一周的周一闭馆【地址】南山欢乐海岸创展中心（深圳湾公园地铁站）【票价】普票229元，工作日199元，学生及儿童票160元（身高1米2以下才能买儿童票，学生要出示学生证）","http://qcloud.dpfile.com/pc/_Ikwlx2nRFWe_5NHIzR6jm8ScctHw3pJ7uOqFyfz4eBtIPPVnNlUJr19I1XIAMg_.jpg","http://qcloud.dpfile.com/pc/xLYqdG1-xFL4WTl8vKpqhgH3eqWcPqtF-VFlZBkk5IJa6374XbW_nIlIb6T3Ju3T.jpg","http://qcloud.dpfile.com/pc/ucqRLH-EgKb55ETon3LqSQ7IX474UpaHzFXAlk_Xf6gsWuLfF_aUDFBIgE2TCI3S.jpg"
44,22,-1,"新小新de围脖",5,1,2016,4,14,15,18,3,"号称全球十大必看展览，确实值得一看，地点在欢乐海岸，十一假期去的人不算多，除了不能逆行和没有卫生间垃圾桶以外没啥缺点了。建议给宝宝带个尿不湿，以防万一。每个馆都有种穿梭时空的感觉，第二个馆很适合宝宝玩儿，积木小镇、跳房子、涂色等可以玩儿很久,不赶时间的话千万别急着去下一个馆。有一个飞鸟的馆会提示身体不适的话可以跳过，个人觉得没那么晕，而且裸眼3D的效果很赞。还有一个象形文字的印象比较深，屏幕显示的象形文字点击后就会出来文字对应的图画，可惜只顾着拍文字了没有拍照。","http://qcloud.dpfile.com/pc/zleoSij4Ehj8aoabdWvbsGklaaxWdvDBXSML-O5yxMfvu4UQqLAEVR5R8YSafoCV.jpg","http://qcloud.dpfile.com/pc/FZEljazwF0YvjmJ8mi1c4tz9xpfW6Hvqj5SAm4FT8xIPKei54KCKPBICEf8e4B-Q.jpg","http://qcloud.dpfile.com/pc/Eixu6a82su0M-p9InE32yl-FLEpsPSP6evklLe2v9lug20wEfpf1gWcpxhYg-FoA.jpg"
45,23,-1,"江滨滨慢悠悠",5,17,2016,4,24,15,42,20,"声光电，互动，一个酷炫的展览。多美就看图吧，说说其他的。现场直接购票即可，没啥太多团购的，排几小时队的时期已经过去，现在即便周末也不用花太多时间等了。没有包裹寄存，除非你拖着行李箱。。。可拍照，不可闪光，部分场馆人还是蛮多的，空间小，光线暗，有GoPro的朋友不妨带上，小黑屋里看视频追逐的乌鸦那个最好拍视频。水晶宇宙要等着拍动态哦。路线单程，顺着导向所有展区都能走过，慢慢走慢慢拍，就14个项目，2小时也足够的。至于贵不贵，个人觉得还是有点贵的，但值得体验。","http://qcloud.dpfile.com/pc/bBgyrbRnK6ZZL9fPAQVUewD5yQne0Jpm_bVxLA_vI63ov9NPgYbvcDfpS91h__bZ.jpg","http://qcloud.dpfile.com/pc/1VKW0qetlVXoMXR9VbUXBPh-PjUY5nIqA4axxpoKeFnCjCgDMypU8eWulWAj8Kw0.jpg","http://qcloud.dpfile.com/pc/_R08kPtmrY-a22Jd4cisOBfAoiXVFnh--IleqYj0rSwbZyK4CeQ9J2nTR_DtjOLl.jpg"
46,23,-1,"YonG胖子",5,0,2016,3,16,12,21,43,"欢乐海岸在印象中好像以前不是这样子的，但现在变化真的好大，比广州很多的创意园都有好上很多，作为一个购物中心有这样的文化艺术味道真心不错。这次举办的舞动艺术展在很多报道上都看到过，之前的全国展有点远所以没时间去，这次开在深圳，所以过来观摩一下。展馆其实不是很大，就几个分区，但大部分都做得很炫目，孔明灯的视觉，led灯的时空动感，缤纷的花墙都是拍照不可错过的。","http://qcloud.dpfile.com/pc/DtVHeMuY2WR26-iA82hqtoxDYxlzJQz0VFEhiDpyYsK-fKdJF7j1b15wltzc2AK7.jpg","http://qcloud.dpfile.com/pc/FLtaUxePwwNOkQ1QUch4XfKIgEnWFOFXJGF2Bz-XQZnouI_kt0hQ7jLNP8Npghdp.jpg","http://qcloud.dpfile.com/pc/cbT-Gh0yX9gL0hK0bMYV7hXbw6iCLHjJXaeN_koUFYpMpnkXKVtFOJ2KwtK6a0g4.jpg"
47,24,-1,"琳子吃货",5,0,2016,9,1,20,9,9,"位于深圳欢乐海岸的一个主题展。据称是全球不可错过的十大艺术展之一。是看着宣传去的。展厅外设有门票处，只能微信购票。199一人。展厅参观是单线的，没有返回的路线。整个展厅因受展示项目灯光的要求，基本是黑色包裹。最心水的就是呼吸灯。不断变换的颜色，加上镜子反射，宛如置于万花筒。","http://qcloud.dpfile.com/pc/etbbQp4vmSrZIPecnMLovdeEQkgGMCp-rhY_4AdB1tFKZWjWnem-Af0uvFGLNTU9.jpg","http://qcloud.dpfile.com/pc/3UoVUmbIKpXnKIOWyR0T8PYSlqtZV5qUb3ivGmOF8Qayir_7FSc89NCVg4kymxbF.jpg","http://qcloud.dpfile.com/pc/vUqVU5x_gH8a6eZCmpf4fBHv0m5rVaZX-sHaYR9cHdlFGxLZhpHEOvAR0JRyVnRO.jpg"
48,24,-1,"Cherie_S_1107",5,0,2017,8,4,19,31,3,"国外享负盛名的展览，跑到深圳举行，离得那么近，但是要去看看。微信上面可以直接买票，或者关注欢乐海岸的公众号，上面也可以买票。我们选在晚上八点左右才去，人没那么多。果然每个人来都是为拍照！里面很梦幻很漂亮，完全沉浸在拍照当中！景厅里面分为三层，可以慢慢逛慢慢拍！虽然票价有点贵，但是能欣赏到这么美的展览，还算值得咯！","http://qcloud.dpfile.com/pc/4wCx2afXrUTvyjtxsfW_LwDIOi18vIAeZXXUJ0RN-atKCDs0jPoqi1zI0pvyzkyL.jpg","http://qcloud.dpfile.com/pc/aHfOzw5KbC-nHAwUDdDUWw1ghVr26gXWI-kkSPedzCqJRWbmCfjFr-jdrwu2FVdN.jpg","http://qcloud.dpfile.com/pc/0zAfdBcoZeG0z3f5WGKvvdluRqgAinCnrZDRplvtImp9tpsHIZyWQKV4qiBueDSS.jpg"
49,25,-1,"吃貨兔旅孩",4,0,2017,10,25,8,20,34,"聽說是全球十大必看展覽之一所以就來朝聖一下哈哈平日去的¥199/人但人不多展覽到尾聲了吧（11月30日結束）應該都不會太多人了🤔雖然門票是有點貴但的確沒讓人失望很美我跟朋友瘋狂拍照逗留了三小時！一般1.5～2小時就應逛完的了😂而且工作人員很敬業在第一個展覽很容易不小心會碰到那些燈工作人員眼看八方會馬上提醒人小心不要碰到展品！整個展覽配合大自然音樂很舒服～不過要注意不可逆行所以確定拍完了再去下個展館！另外就是場內不許飲食也沒有洗手間所以建議事前要先去廁所喔～🌟還有建議大家穿白色衣服（或淺色）而且不要太多花紋這樣拍出來才好看！千萬別穿深色甚至黑色不然你會被變成保護色動物哈哈","http://qcloud.dpfile.com/pc/2nULwoxc44Bl8Q4K7CsSXIAeEDwyXnVuiWKk-44feIz2FNh46a0BHyi7kZsZ1SM1.jpg","http://qcloud.dpfile.com/pc/tM7pDFm9Jw8Z0tXb3UeRNjeKzKA0hVAunOQE9u2l666C9lhWCEf2Hw4aNbyJalxN.jpg","http://qcloud.dpfile.com/pc/T4F7Znv5JDhLtvhRBK0yTIewWiO6VXVDOSMALuFDats6ZrwKMEgin3bzdtze8dFp.jpg"
