id,name,type,address,lng,lat,pname,cityname,adminname,biz_ext_rating,biz_ext_star,telephone,photourl1,photourl2,photourl3
B02F37T927,蔡屋围大酒店,住宿服务;宾馆酒店;三星级宾馆,解放西路4058号(地铁1号线大剧院站C出口)京基一百大厦及地王大厦旁,114.108295,22.54242,广东省,深圳市,罗湖区,4.3,3,0755-25566666,http://store.is.autonavi.com/showpic/bede7c78067a3740e66b4609b5a9ddfc,http://store.is.autonavi.com/showpic/c7e309bfe7019bb8913388eeb4fa9c71,http://store.is.autonavi.com/showpic/b93f683dbc68e3499756a271b49f47b6
B0FFFEKGN6,深圳汉永酒店(机场店),住宿服务;宾馆酒店;三星级宾馆,福永街道凤凰大道103号,113.825832,22.671962,广东省,深圳市,宝安区,4.4,3,0755-27333888;0755-81462882;4009013868,http://store.is.autonavi.com/showpic/f013ae0ae6327edc1c1489ca619d74d2,http://store.is.autonavi.com/showpic/a9b783e311d06c7a43c6e8667385f78e,http://store.is.autonavi.com/showpic/f6ad500ffe1c9533f92dd00df0f8ea3e
B02F37W9T0,观澜湖度假酒店,住宿服务;宾馆酒店;五星级宾馆,观澜高尔夫大道1号,114.076586,22.737778,广东省,深圳市,龙华区,4.7,5,0755-28020888,http://store.is.autonavi.com/showpic/0f2c5f7225a79e4f5b93ac9c2d41f1e3,http://store.is.autonavi.com/showpic/71db81fb895fd662752c9d8c8fafc922,http://store.is.autonavi.com/showpic/b8e0b63c0ef92c59015bf5d8b1f9c096
B02F300935,深圳丽都酒店,住宿服务;宾馆酒店;三星级宾馆,东门南路2007号广发大厦,114.124385,22.539115,广东省,深圳市,罗湖区,4.4,3,0755-82259988;0755-82256204,http://store.is.autonavi.com/showpic/8ba91eb904c7ff0429ba7703e238028e,http://store.is.autonavi.com/showpic/3d57605a29a3b88fbf5f1c3f4fefa0b5,http://store.is.autonavi.com/showpic/560ed3e33e06e7da878b876d008ac585
B02F306R5W,东方银座雅高美爵酒店,住宿服务;宾馆酒店;五星级宾馆,深南大道竹子林,114.01275,22.535073,广东省,深圳市,福田区,4.5,5,0755-83500888,http://store.is.autonavi.com/showpic/8e487dc7d60636c4b5d3350c0f151ee8,http://store.is.autonavi.com/showpic/5a03fce9b12bee35cfd614eb7b8b6cf7,http://store.is.autonavi.com/showpic/e1337324d9bcd1b3081a878237e01a3c
B0FFGAT7HD,瑞驰酒店,住宿服务;宾馆酒店;四星级宾馆,石洲中路55号国际市长交流中心,113.966422,22.538751,广东省,深圳市,南山区,4.0,4,0755-86100888;0755-86100312,http://store.is.autonavi.com/showpic/371e75ba5eb79e874bd9685157ff9370,http://store.is.autonavi.com/showpic/e1f07269d42d5b92a4146d50d040d338,http://store.is.autonavi.com/showpic/e2bec4788d7171b558d77d99e00345eb
B02F3000F6,深圳银湖酒店,住宿服务;宾馆酒店;三星级宾馆,银湖路38号,114.076079,22.58238,广东省,深圳市,罗湖区,4.4,3,0755-82431111;0755-82438272,http://store.is.autonavi.com/showpic/8ce14b892d69f6ff233408ead7073f60,http://store.is.autonavi.com/showpic/e070520f19a87a009aab8e090604b2ca,http://store.is.autonavi.com/showpic/15649947c4a3d211970042ef788d2d0d
B0FFFK6XJZ,广珅国际大酒店,住宿服务;宾馆酒店;三星级宾馆,和平路1028号,114.116407,22.53347,广东省,深圳市,罗湖区,4.0,3,0755-25591911;0755-25573138,http://store.is.autonavi.com/showpic/f00b6f5eccd154637c2c8917b97b3942,http://store.is.autonavi.com/showpic/7fe564ef2c4f73c81f40d5722fac4a01,http://store.is.autonavi.com/showpic/26ecc456b04a515c309441a0bef53b22
B02F37WCF8,六联酒店,住宿服务;宾馆酒店;三星级宾馆,深汕路坪山段215号,114.34717,22.698392,广东省,深圳市,坪山区,4.4,3,0755-28825339;0755-84288999,http://store.is.autonavi.com/showpic/65ddb3731560ecbbf76f6829a8f1a453,http://store.is.autonavi.com/showpic/ebd7695d425e88083a064979cb4d9a48,http://store.is.autonavi.com/showpic/e400f6bfc044de92619cbc30e16f6fe1
B02F37VBD0,三九大酒店,住宿服务;宾馆酒店;三星级宾馆,深南东路1001号+  地铁蛇口线、环中线黄贝岭站D出口,114.139568,22.545791,广东省,深圳市,罗湖区,4.0,3,0755-25128888,http://store.is.autonavi.com/showpic/76abe271972ca7598082479b73d4cfce,http://store.is.autonavi.com/showpic/da4a6c364f0e66708faf48daeaedd1d8,http://store.is.autonavi.com/showpic/a1300ad001363ab8bcfefa9effe73bb2
B02F30A0HU,金鹏大酒店(布吉店),住宿服务;宾馆酒店;三星级宾馆,布吉镇金鹏路26号金利商业广场,114.118165,22.606132,广东省,深圳市,龙岗区,4.1,3,0755-28527888;0755-28527777,http://store.is.autonavi.com/showpic/94a71b2b49cf19a62675769ba0d44151,http://store.is.autonavi.com/showpic/304afaba6a73b250f13a154d4526a737,http://store.is.autonavi.com/showpic/481c799706055f8618d833eb12622d1f
B02F37VH7D,香格里拉大酒店,住宿服务;宾馆酒店;五星级宾馆,益田路4088号,114.057237,22.536263,广东省,深圳市,福田区,4.7,4,0755-88284088;0755-21513838,http://store.is.autonavi.com/showpic/68fb0ddb11cc91b5f065dab1e2bf7c33,http://store.is.autonavi.com/showpic/8782684219b1b8e9b410f451fff5a980,http://store.is.autonavi.com/showpic/b6de88ab6a921d9f723a545edd59259d
B0FFF5RLD9,中海凯骊酒店,住宿服务;宾馆酒店;五星级宾馆,大运路168号,114.215233,22.70361,广东省,深圳市,龙岗区,4.7,5,0755-89899888,http://store.is.autonavi.com/showpic/c82cbf5e931e8bb13dd9555b8f66e4d1,http://store.is.autonavi.com/showpic/c64b01b9b4e50387db3f23605840b0dc,http://store.is.autonavi.com/showpic/36adfc2c962ae7bb5b688a3cb406f1d8
B02F300882,广深宾馆,住宿服务;宾馆酒店;三星级宾馆,深南东路2023号广深大厦四楼,114.126286,22.544277,广东省,深圳市,罗湖区,3.8,3,0755-82354378;0755-33053893,http://store.is.autonavi.com/showpic/f7304b1aac039477d89974ad0e90a625,http://store.is.autonavi.com/showpic/3a2dd48c71cc329c5b162ea5a88a56ff,http://store.is.autonavi.com/showpic/45833ff830917cc8c1d2e354bf4a2f83
B02F37WQEP,投资大厦宾馆,住宿服务;宾馆酒店;三星级宾馆,深南大道4009号投资大厦1层,114.053577,22.538552,广东省,深圳市,福田区,4.6,3,0755-83883888;0755-83883128,http://store.is.autonavi.com/showpic/92fc7abac8518e93170904264c9c65d8,http://store.is.autonavi.com/showpic/fbbae6698bcb4cbfdf147571bc2b9b88,http://store.is.autonavi.com/showpic/168a813adef4e4482b1f21924b9773d3
B02F300960,深圳永安大酒店,住宿服务;宾馆酒店;三星级宾馆,红岭中路1028号(荔枝公园对面),114.104934,22.547149,广东省,深圳市,罗湖区,3.9,3,0755-82112999;0755-82113267,http://store.is.autonavi.com/showpic/cbdfd4b4054e59f66e5c9193df20b060,http://store.is.autonavi.com/showpic/e513155928d6b703e88d81d8167d9577,http://store.is.autonavi.com/showpic/6aed717ace0c455fb8addfb916a28b31
B02F37VJAZ,锦江之星酒店(深圳宝安机场店),住宿服务;宾馆酒店;经济型连锁酒店,福永镇下十围村福海二路66号,113.823612,22.648403,广东省,深圳市,宝安区,4.3,4,0755-27301899;4008209999,http://store.is.autonavi.com/showpic/a717006752788d601d26007c7f6a2d91,http://store.is.autonavi.com/showpic/a1a13b1ea2a3e899edd8daf2096ed9e0,http://store.is.autonavi.com/showpic/b3307a174fc14c894f9ea373908ec7b1
B0FFF760PN,火车站大酒店西座,住宿服务;宾馆酒店;三星级宾馆,和平路,114.116646,22.531304,广东省,深圳市,罗湖区,4.1,3,0755-22986922,http://store.is.autonavi.com/showpic/4a4f09f16dcb128a27f12590aa852ec4,http://store.is.autonavi.com/showpic/a3db94a064a95debf615b46bec3ae85d,http://store.is.autonavi.com/showpic/06387cdf07c2f8f309e154615137476e
B02F30A7PG,山水时尚酒店(深圳罗湖口岸店),住宿服务;宾馆酒店;经济型连锁酒店,沿河南路1098号,114.124308,22.534658,广东省,深圳市,罗湖区,4.4,3,0755-61621126;0755-61621111,http://store.is.autonavi.com/showpic/4b4a8f704ece2722e66c435c3841f586,http://store.is.autonavi.com/showpic/90b8573bc284997692333870f5a49967,http://store.is.autonavi.com/showpic/ee40e840721d4c87927dfbb71cf6009a
B02F38IZVX,嘉悦酒店,住宿服务;宾馆酒店;四星级宾馆,南光路120,113.927858,22.521603,广东省,深圳市,南山区,4.5,3,0755-26569999;0755-86602916,http://store.is.autonavi.com/showpic/ddbd0bd84ab69d30c9329654748c5b46,http://store.is.autonavi.com/showpic/53d3c86c60cef725667e78a34970ce0c,http://store.is.autonavi.com/showpic/bae279147ada34b51ebcd396d4153a10
B02F37SGVG,南澳大酒店,住宿服务;宾馆酒店;三星级宾馆,360省道南澳镇水头沙海滨,114.482061,22.547248,广东省,深圳市,龙岗区,3.7,3,0755-88252434,http://store.is.autonavi.com/showpic/334d87ffbf56131cc0e4f35db6845b8a,http://store.is.autonavi.com/showpic/f2360b3d3e952c5f0172244121391040,http://store.is.autonavi.com/showpic/ad5f374ff35fd186b17e66c7028a4a0c
B02F37WJUD,名典商旅酒店(深圳西丽店),住宿服务;宾馆酒店;宾馆酒店,西丽留仙大道壮丽商厦1001号,113.953439,22.580258,广东省,深圳市,南山区,4.3,3,0755-86608866,http://store.is.autonavi.com/showpic/cf586d4115280cd6cfde275e4587ff67,http://store.is.autonavi.com/showpic/fd02b1af2001370703a3dfb57cd25eda,http://store.is.autonavi.com/showpic/05497788eeef10212bbf9666cf693035
B02F37W2Q7,和谐酒店(福海大道),住宿服务;宾馆酒店;宾馆酒店,广深公路辅路与福海大道交叉口,113.827998,22.678043,广东省,深圳市,宝安区,4.3,5,0755-27373666,http://store.is.autonavi.com/showpic/8b1253d7287c2b2ccf63e0d70204f88b,http://store.is.autonavi.com/showpic/76c0e0e497c939fb7056f59445be85f5,http://store.is.autonavi.com/showpic/0221cc560a2fcf5b677938835dffd07f
B02F37WHV2,山水时尚酒店(景湖店),住宿服务;宾馆酒店;经济型连锁酒店,布吉路32号,114.116375,22.598302,广东省,深圳市,龙岗区,4.1,3,0755-28262666,http://store.is.autonavi.com/showpic/da399973842ea6547e1034455860fb9c,http://store.is.autonavi.com/showpic/3ec23019a7a39819a5d0e168cd28152e,http://store.is.autonavi.com/showpic/629b94dc59e9b33cb168039fc5bee0b8
B02F38IEQL,深圳蛇口希尔顿南海酒店,住宿服务;宾馆酒店;五星级宾馆,望海路1177号,113.91623,22.479366,广东省,深圳市,南山区,4.5,5,0755-21628888,http://store.is.autonavi.com/showpic/d2a3788dff6fabe94075f99b9d15f80d,http://store.is.autonavi.com/showpic/1cc4b75e5b4689497989d5ebba778f90,http://store.is.autonavi.com/showpic/1063713cc4640981b43d1ea975ddb4eb
B02F37T50M,深圳花园格兰云天大酒店,住宿服务;宾馆酒店;四星级宾馆,深南中路4026号田面城市大厦B3-13,114.076404,22.541307,广东省,深圳市,福田区,4.6,4,0755-82816666;18128860508,http://store.is.autonavi.com/showpic/b2fb601362213ab95cf40b46a5fef28f,http://store.is.autonavi.com/showpic/1dd9f9e83fabf0cc978b5d17547ee2c2,http://store.is.autonavi.com/showpic/53926f37ac60dad2e275c227541b589b
B02F38IHGH,宝琳酒店,住宿服务;宾馆酒店;四星级宾馆,文锦北路1118号祥祺鹏大厦,114.123522,22.566243,广东省,深圳市,罗湖区,4.1,4,0755-25629888,http://store.is.autonavi.com/showpic/01a9902f162927ec80e623f8262d1eaa,http://store.is.autonavi.com/showpic/01587f638dceebf5b472d1b88d237e04,http://store.is.autonavi.com/showpic/6a5036cdb506e4f554d23aa80421a55c
B02F305KS6,银泉酒店,住宿服务;宾馆酒店;三星级宾馆,八卦一路11栋,114.103754,22.557528,广东省,深圳市,福田区,3.9,3,0755-61359999,http://store.is.autonavi.com/showpic/e327777a8ae2461e121a75818691773a,http://store.is.autonavi.com/showpic/5199980048cee040a155d8314eb7e942,http://store.is.autonavi.com/showpic/fa5e623eb380323f23ff7dc479088f0d
B02F37VXBW,金之美宾馆,住宿服务;宾馆酒店;宾馆酒店,兰光路13号华美大厦东座2层,114.091730,22.546331,广东省,深圳市,福田区,4.2,3,0755-83253216;0755-23895303,http://store.is.autonavi.com/showpic/29e3fa94add06f408a8872078c7cdbe0,http://store.is.autonavi.com/showpic/060972daf0448f3c3fea2e4dba7c70f8,http://store.is.autonavi.com/showpic/e042923c80999a58fb977baf963c576f
B02F30037C,明阳酒店,住宿服务;宾馆酒店;四星级宾馆,田贝三路32号,114.127354,22.564619,广东省,深圳市,罗湖区,4.0,3,0755-25623888;0755-25636168,http://store.is.autonavi.com/showpic/f15f96b152ec70a1b45ecd2dda08fe65,http://store.is.autonavi.com/showpic/c04401f7094fea4c9ff99f0c878a81ec,http://store.is.autonavi.com/showpic/5bd7abcd50352f7c577f9f621555a92f
B02F37VROM,维也纳酒店(深圳沙井店),住宿服务;宾馆酒店;四星级宾馆,沙井南环路343-345号,113.807716,22.716281,广东省,深圳市,宝安区,4.8,3,0755-88899988,http://store.is.autonavi.com/showpic/bcf217e9bb666ab4e0079310ede95ffd,http://store.is.autonavi.com/showpic/ac328b4b2c82a1b6ede8cc8beab8c79f,http://store.is.autonavi.com/showpic/e9845aaf04591c19301bbda1e3213288
B02F37W66T,锦江之星酒店(深圳南山前海路店),住宿服务;宾馆酒店;经济型连锁酒店,前海路3168-7号,113.915586,22.532803,广东省,深圳市,南山区,4.3,4,0755-26161222;4008209999,http://store.is.autonavi.com/showpic/6803d77028d706dbedf3475ee251680c,http://store.is.autonavi.com/showpic/73dc499ac0722ee24ba879312ebebd14,http://store.is.autonavi.com/showpic/3d826963efdd1be4e2bad3d88da814a0
B02F30AAKR,万福盈酒店,住宿服务;宾馆酒店;经济型连锁酒店,公明建设路25区1号,113.902471,22.775360,广东省,深圳市,宝安区,4.4,5,0755-27412638;13620968913,http://store.is.autonavi.com/showpic/15d4521ee0e228981fbec40aa3b2cb86,http://store.is.autonavi.com/showpic/432253158a4c9d6960433bb032ef8896,http://store.is.autonavi.com/showpic/f4e72cd5c0eb2f921e98d22d35368f2f
B02F30A8GR,圣德堡酒店,住宿服务;宾馆酒店;四星级宾馆,深惠路3002号,114.188722,22.636936,广东省,深圳市,龙岗区,4.5,3,0755-33618888;0755-33829889,http://store.is.autonavi.com/showpic/751c4ebbe55bee336c6729654ab6a948,http://store.is.autonavi.com/showpic/97b9d8bc3e62ca652a5a056d1054a3e8,http://store.is.autonavi.com/showpic/5d23c906110a3be824db39aa92bb8738
B02F37WJUC,深圳东部华侨城黑森林酒店,住宿服务;宾馆酒店;四星级宾馆,大梅沙东部华侨城茶溪谷,114.279917,22.629382,广东省,深圳市,盐田区,4.5,3,0755-22172088;4008309996,http://store.is.autonavi.com/showpic/2123ae8da85697f952528c0ef039835f,http://store.is.autonavi.com/showpic/23b87011d474ec63d94187465d0405f0,http://store.is.autonavi.com/showpic/8d73aa3885d6c5b2ea661cc857200367
B02F38J2NP,深圳东方明珠酒店(换老板店),住宿服务;宾馆酒店;宾馆酒店,31区前进一路186号,113.898280,22.575443,广东省,深圳市,宝安区,4.1,3,0755-29984111;0755-29442229,http://store.is.autonavi.com/showpic/1557781cdf94a02b81c83889c94a58c3,http://store.is.autonavi.com/showpic/d6759872eafb811521d9223039503a66,http://store.is.autonavi.com/showpic/2233b09b7238851bb344c313f2cfffb6
B02F309S6O,东方山水酒店(南山店),住宿服务;宾馆酒店;四星级宾馆,前海路1122号,113.914653,22.521626,广东省,深圳市,南山区,4.1,4,0755-26416666;0755-86061999,http://store.is.autonavi.com/showpic/612bfa235483a804f6e84bbac4f3d488,http://store.is.autonavi.com/showpic/49babbfccafb0a42324ec7a565952c55,http://store.is.autonavi.com/showpic/73b1a7e25ddaa34c29b8585479750f81
B02F37WQI1,圣淘沙酒店(马家龙店),住宿服务;宾馆酒店;四星级宾馆,艺园路1132号马家龙田厦IC产业园(前海工业区与大新路交汇处),113.927495,22.548761,广东省,深圳市,南山区,4.4,3,0755-26586888,http://store.is.autonavi.com/showpic/748321c226ebd3d1124680ca9af586f1,http://store.is.autonavi.com/showpic/783323e4d997811ba64409ca5e0fd86e,http://store.is.autonavi.com/showpic/c78406dcefba036ee71efca55667c24f
B02F37WRRD,私享家酒店公寓(深圳尊寓店),住宿服务;宾馆酒店;宾馆酒店,沿河路1025号汇泰大厦9层(柏斯顿酒店旁),114.121986,22.534273,广东省,深圳市,罗湖区,4.6,3,0755-22658030;13612911010,http://store.is.autonavi.com/showpic/3836c707ac65d25ca907e1decfefdd8e,http://store.is.autonavi.com/showpic/021dab1c9bc29b542440b7a62c0b3960,http://store.is.autonavi.com/showpic/caeb3f62214fab6952758ebf068c4a3e
B02F38IPUL,蓬客精品酒店(万象城店),住宿服务;宾馆酒店;四星级宾馆,和平路1076号,114.115836,22.538309,广东省,深圳市,罗湖区,4.5,3,0755-61864666;0755-61360888,http://store.is.autonavi.com/showpic/12c753d76d6fb647a2202ed1aadb74b4,http://store.is.autonavi.com/showpic/56880f26f1209551c78f7343ab81a40f,http://store.is.autonavi.com/showpic/1bc0a03a9eb4447ef368add3c5311f93
B02F37VMT7,茵特拉根华侨城酒店,住宿服务;宾馆酒店;五星级宾馆,大梅沙东部华侨城,114.27579,22.631594,广东省,深圳市,盐田区,4.6,3,0755-88883333;4008601388,http://store.is.autonavi.com/showpic/f2359035517b992a98136b3e1a318986,http://store.is.autonavi.com/showpic/658ef94ae074b04fbc83594ec62bade6,http://store.is.autonavi.com/showpic/39c1604a58ba0b261eabe9dbf3193619
B02F37WLQW,三联大酒店,住宿服务;宾馆酒店;四星级宾馆,布吉三联社区联布北路,114.115067,22.62809,广东省,深圳市,龙岗区,4.4,3,0755-28286988,http://store.is.autonavi.com/showpic/a4bcfd4b0c2de045ff7570481dd35041,http://store.is.autonavi.com/showpic/e3d074b854d45586fe32358dc591dad4,http://store.is.autonavi.com/showpic/b3477298602bd82891418527c9b05a8f
B02F37VRP3,华强广场酒店,住宿服务;宾馆酒店;五星级宾馆,华强北路1019号,114.086042,22.543942,广东省,深圳市,福田区,4.6,5,0755-83208888,http://store.is.autonavi.com/showpic/122880c05f8da04fcb4931c06410bd70,http://store.is.autonavi.com/showpic/6b8432fae48e8dfa40ed15157ddae842,http://store.is.autonavi.com/showpic/5dde2a754c636a3cd1e4d619582fdfa0
B02F37VTS6,悦来客栈(深圳罗湖店),住宿服务;宾馆酒店;经济型连锁酒店,宝安南路1050号,114.112708,22.540919,广东省,深圳市,罗湖区,3.9,3,0755-25562796;0755-25566622,http://store.is.autonavi.com/showpic/24e7ceeab0961058e66dc462c41e9696,http://store.is.autonavi.com/showpic/cb8c2840c8396329e18e952dc52ffcdb,http://store.is.autonavi.com/showpic/d174b11596c31ab7af726bff6d4dceac
B02F300E16,楚天大酒店,住宿服务;宾馆酒店;四星级宾馆,滨河大道9003号湖北大厦,114.047529,22.527659,广东省,深圳市,福田区,4.7,5,0755-83566366;0755-83566117;4008863003,http://store.is.autonavi.com/showpic/19d27592225f58607d84959926c57254,http://store.is.autonavi.com/showpic/d607b46343dc3b8b647a9b45aca94e55,http://store.is.autonavi.com/showpic/f21ced00bd46ac47a030a3897e635606
B0FFFCMK6O,维也纳酒店(深圳大学城店),住宿服务;宾馆酒店;经济型连锁酒店,平山村385号,113.966665,22.586352,广东省,深圳市,南山区,4.7,4,0755-26723888;4008882888,http://store.is.autonavi.com/showpic/9c9a6871c23b1b137330939f7c9d541a,http://store.is.autonavi.com/showpic/ec2de8e343b29d76c37d5c86b32650fd,http://store.is.autonavi.com/showpic/75db4b38cfd989eb4bda51e0cee1fc08
B02F37VRPC,富邦国际酒店,住宿服务;宾馆酒店;四星级宾馆,学府路171号,113.915998,22.527931,广东省,深圳市,南山区,4.4,4,0755-26161999;0755-86120000,http://store.is.autonavi.com/showpic/8d1c646215acf762b1fad05173eb79e3,http://store.is.autonavi.com/showpic/2c96cb9b5ac06669ab52fe403ae73f2f,http://store.is.autonavi.com/showpic/03d2a5957485787347c734bb6a8310c4
B02F37UBJU,锦江之星酒店(深圳福民路店),住宿服务;宾馆酒店;经济型连锁酒店,福民路8号,114.066024,22.523644,广东省,深圳市,福田区,4.4,3,0755-88301212;4008209999,http://store.is.autonavi.com/showpic/0dd5f1d7ffe52262de3d059102125576,http://store.is.autonavi.com/showpic/e1b1681f787d7cc0ebce92c2e46612ec,http://store.is.autonavi.com/showpic/9ba402e36b9570736352c0709d8a7337
B02F37WMDU,汉庭(深圳南山地铁站店),住宿服务;宾馆酒店;经济型连锁酒店,南山大道店2011号亿利达村1-2栋,113.923439,22.525024,广东省,深圳市,南山区,4.4,3,0755-33912988,http://store.is.autonavi.com/showpic/8958008902d2348f06940eedfe945de8,http://store.is.autonavi.com/showpic/ba3e97adf58d08c8872d66d32b06c72b,http://store.is.autonavi.com/showpic/6e6d196ba932134f4427a1799fdb1aed
